data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6999669,356,IND73146,73146,3/14/20,2020,1,Riots,Mob violence,Rioters (India),Unidentified Communal Group (India),5,55,Southern Asia,India,Madhya Pradesh,Ujjain,Mahidpur,Mahidpur,23.4859,75.6557,1,Free Press Journal (India),National,"On 14 March 2020, two groups clashed, pelted stones at police and vandalized vehicles in Mahidpur town (Ujjain, Madhya Pradesh) over an unknown reason, causing residents to close their markets on the next day as a precautionary measure. Three policemen were injured. [size=no report]",0,1585061300,IND
6999669,356,IND73146,73146,3/14/20,2020,1,Riots,Mob violence,Rioters (India),Unidentified Communal Group (India),5,55,Southern Asia,India,Madhya Pradesh,Ujjain,Mahidpur,Mahidpur,23.4859,75.6557,1,Free Press Journal (India),National,"On 14 March 2020, two groups clashed, pelted stones at police and vandalized vehicles in Mahidpur town (Ujjain, Madhya Pradesh) over an unknown reason, causing residents to close their markets on the next day as a precautionary measure. Three policemen were injured. [size=no report]",0,1585061300,IND
6999677,356,IND73065,73065,3/14/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Haryana,Panchkula,Panchkula,Panchkula,30.6946,76.8504,1,Hindustan Times,National,"On March 14 2020, residents associations under the banner of Panchkula Vikas Manch staged a protest in Panchkula (Haryana) against the poor conditions of roads in the region. [size=no report]",0,1585061300,IND
6999687,356,IND73185,73185,3/14/20,2020,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,18,Southern Asia,India,Jammu and Kashmir,Kathua,Hiranagar,Hiranagar,32.4549,75.2719,2,Kashmir Times,Subnational,"On 14 March 2020, military forces of India and Pakistan exchanged fire across the LoC at Manyari-Chorgali area in Hiranagar sector area (Kathua district, J&K).",0,1585061300,IND
6999687,356,IND73185,73185,3/14/20,2020,1,Battles,Armed clash,Military Forces of Pakistan (2018-),Police Forces of Pakistan (2018-) Pakistan Rangers,8,18,Southern Asia,India,Jammu and Kashmir,Kathua,Hiranagar,Hiranagar,32.4549,75.2719,2,Kashmir Times,Subnational,"On 14 March 2020, military forces of India and Pakistan exchanged fire across the LoC at Manyari-Chorgali area in Hiranagar sector area (Kathua district, J&K).",0,1585061300,IND
6999692,356,IND73149,73149,3/14/20,2020,1,Violence against civilians,Attack,General Caste Militia (India),,4,47,Southern Asia,India,Maharashtra,Aurangabad,Vaijapur,Vaijapur,19.9267,74.7275,2,Mumbai Mirror,Subnational,"On 14 March 2020, a Dalit teenager and his family were attacked with daggers and the teenager was killed in Khandala village of Vaijapur taluka (Aurangabad, Maharashtra) for eloping with an upper caste woman by her relatives.",1,1585061300,IND
6999692,356,IND73149,73149,3/14/20,2020,1,Violence against civilians,Attack,Civilians (India),Dalit Caste Group (India),7,47,Southern Asia,India,Maharashtra,Aurangabad,Vaijapur,Vaijapur,19.9267,74.7275,2,Mumbai Mirror,Subnational,"On 14 March 2020, a Dalit teenager and his family were attacked with daggers and the teenager was killed in Khandala village of Vaijapur taluka (Aurangabad, Maharashtra) for eloping with an upper caste woman by her relatives.",1,1585061300,IND
6995860,356,IND72776,72776,3/14/20,2020,1,Protests,Peaceful protest,Protesters (India),AIDWA: All India Democratic Women's Association; Women (India); AIDYO: All India Democratic Youth Organisation; IYC: Indian Youth Congress,6,60,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.833,91.2864,1,Tripura Infoway; Assam Tribune,Subnational-National,"On Mar 14 2020, activists of CPI(M)'s women wing, All India Democratic Women's Association (AIDWA), took out a massive protest rally at Agartala city (West Tripura district, Tripura) seeking speedy justice for rape and murder of a young girl at Rangacherra village in Mohanpur subdivision of West Tripura district. Activists of Sadar district Youth Congress and All India Democratic Youth Organisation also organised a protest rally in Agartala city demanding justice. [size=massive]",0,1584473890,IND
6996123,356,IND72953,72953,3/14/20,2020,1,Protests,Peaceful protest,Protesters (India),BJP: Bharatiya Janata Party; Government of India (2014-),6,60,Southern Asia,India,Odisha,Khordha,Bhubaneswar,Bhubaneswar,20.2724,85.8338,1,Pioneer (India),National,"On 14 March 2020, BJP legislators staged a walkout of the Assembly and held a protest in Bhubaneswar city (Khordha, Odisha) against the decision to adjourn the State Assembly until March 29 as a precautionary measure against Covid-19. [size=no report]",0,1584473891,IND
6995877,356,IND72834,72834,3/14/20,2020,1,Protests,Peaceful protest,Protesters (India),Teachers (India),6,60,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.833,91.2864,1,Northeast Now; Tripura Infoway,Subnational,"On Mar 14 2020, thousands of teachers and members of 10323 teachers' organization staged a sit-in-demonstration in Agartala city (West Tripura district, Tripura) demanding their job regularization. [size=thousands]",0,1584473890,IND
6995905,356,IND72881,72881,3/14/20,2020,1,Protests,Peaceful protest,Protesters (India),Farmers (India),6,60,Southern Asia,India,Uttar Pradesh,Mau,Mau,Mau,25.9416,83.5611,2,Amar Ujala,Subnational,"On March 14 2020, farmers staged a protest in Dhamdha near Mau in Chitrakoot (UP) demanding compensation for loss due to heavy hailstorms and rains. [size=no report]",0,1584473890,IND
6995912,356,IND72976,72976,3/14/20,2020,1,Strategic developments,Disrupted weapons use,Police Forces of India (2014-),,1,13,Southern Asia,India,Jammu and Kashmir,Kupwara,Handwara,Handwara,34.3968,74.2814,1,Asian News International,National,"On 14 March 2020, police recovered a cache of weapons including one under-barrel grenade launcher at Handwara town (Kupwara district, J&K) and arrested two militants.",0,1584473890,IND
6995912,356,IND72976,72976,3/14/20,2020,1,Strategic developments,Disrupted weapons use,Unidentified Armed Group (India),,3,13,Southern Asia,India,Jammu and Kashmir,Kupwara,Handwara,Handwara,34.3968,74.2814,1,Asian News International,National,"On 14 March 2020, police recovered a cache of weapons including one under-barrel grenade launcher at Handwara town (Kupwara district, J&K) and arrested two militants.",0,1584473890,IND
6999521,356,IND73066,73066,3/14/20,2020,1,Protests,Peaceful protest,Protesters (India),,6,60,Southern Asia,India,Haryana,Faridabad,Faridabad,Faridabad,28.4112,77.3131,2,The Hindu; Hindustan Times,National,"On March 14 2020, around 150 villagers of Pali Village near Faridabad (Haryana) staged a protest against setting up of a quarantine facility for coronavirus in the village. [size=150]",0,1585061300,IND
6999527,356,IND73096,73096,3/14/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India),6,60,Southern Asia,India,Nagaland,Mon,Mon,Mon,26.7224,95.0314,2,Nagaland Page; Nagaland Post,Subnational,"On Mar 14 2020, members of the Longchang Village Students Union (LVSU) and Ngupuh Sheko Khong (LNSK) staged a rally in Longchang village in Mon district (Nagaland) against drug abuse' in the District. [size=no report]",0,1585061300,IND
6996201,356,IND72892,72892,3/14/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Himachal Pradesh,Kangra,Shahpur,Shahpur,32.2196,76.1727,2,Times of India,National,"On March 14 2020, stone crusher units and truck tipper unions staged a protest on the strategic Pathankot-Mandi national highway near Shahpur (Kangra, HP) against the recent orders to register FIRs against overloaded trucks and those involved in transporting mined material illegally. [size=no report]",0,1584473891,IND
6996214,356,IND72951,72951,3/14/20,2020,2,Violence against civilians,Attack,Police Forces of India (2014-),,1,17,Southern Asia,India,Rajasthan,Ajmer,Ajmer,Ajmer,26.4521,74.6386,1,Times of India,National,"As reported on 14 March 2020, a video showed two police officers in uniform beating up a naked man with sticks on a road in Ajmer town (Ajmer, Rajasthan) for an unknown reason. The incident was being investigated.",0,1584473891,IND
6996214,356,IND72951,72951,3/14/20,2020,2,Violence against civilians,Attack,Civilians (India),,7,17,Southern Asia,India,Rajasthan,Ajmer,Ajmer,Ajmer,26.4521,74.6386,1,Times of India,National,"As reported on 14 March 2020, a video showed two police officers in uniform beating up a naked man with sticks on a road in Ajmer town (Ajmer, Rajasthan) for an unknown reason. The incident was being investigated.",0,1584473891,IND
6996219,356,IND73033,73033,3/14/20,2020,1,Protests,Protest with intervention,Protesters (India),Labour Group (India),6,16,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Times of India,National,"On 14 March 2020, over 2000 state government employees took out a protest in Hyderabad city (Hyderabad, TS) demanding the pay revision commission submit its report. Police arrested the protesters. [size=over 2000]",0,1584473891,IND
6996219,356,IND73033,73033,3/14/20,2020,1,Protests,Protest with intervention,Police Forces of India (2014-),,1,16,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Times of India,National,"On 14 March 2020, over 2000 state government employees took out a protest in Hyderabad city (Hyderabad, TS) demanding the pay revision commission submit its report. Police arrested the protesters. [size=over 2000]",0,1584473891,IND
6995968,356,IND72878,72878,3/13/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Punjab,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,Chandigarh Tribune,Subnational,"On March 13 2020, Punjab University Non-Teaching Employees Federation staged a protest in Chandigarh against the alleged abuse and manhandling of a colleague by Senator Prof (Dr) Ajay Ranga. [size=no report]",0,1584473891,IND
6996226,356,IND72797,72797,3/13/20,2020,1,Protests,Peaceful protest,Protesters (India),Lawyers (India),6,60,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.833,91.2864,1,TNT The Northeast Today,Subnational,"On Mar 13 2020, a large number of lawyers staged protests in front of the police headquarters in Agartala town (West Tripura district, Tripura) and a candle-light march in the city demanding a proper investigation into the mysterious death of a lawyer. [size=large]",0,1584473891,IND
6995972,356,IND72877,72877,3/13/20,2020,1,Protests,Peaceful protest,Protesters (India),Students (India),6,60,Southern Asia,India,Punjab,Chandigarh,Chandigarh,Chandigarh,30.7362,76.7884,1,Chandigarh Tribune,Subnational,"On March 13 2020, students under the banner of Students for Society staged a protest at the Punjab University in Chandigarh, demanding more faculty and against the privatization of education and the New Education Policy 2019. [size=no report]",0,1584473891,IND
6996228,356,IND72781,72781,3/13/20,2020,1,Protests,Peaceful protest,Protesters (India),DYFI: Democratic Youth Federation of India; Tribal Group (India),6,60,Southern Asia,India,Tripura,West Tripura,Agartala,Agartala,23.833,91.2864,1,Tripura Infoway,Subnational,"On Mar 13 2020, activists of Democratic Youth Federation of India (DYFI) and Tribal Youth Federation (TYF) staged a rally in Agartala city (West Tripura district, Tripura) demanding arrest of the accused involved in killing of a young girl in Mohanpur town. [size=no report]",0,1584473891,IND
6995979,356,IND72972,72972,3/13/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Jammu and Kashmir,Jammu,Jammu,Jammu,32.7357,74.8691,1,Daily Excelsior,Subnational,"On 13 March 2020, LIC employees staged a protest at Jammu city (Jammu, J&K) to demand early and satisfactory settlement of wage revision. [size=no report]",0,1584473891,IND
6995980,356,IND72973,72973,3/13/20,2020,1,Battles,Armed clash,Military Forces of India (2014-),Police Forces of India (2014-) Border Security Force,1,18,Southern Asia,India,Jammu and Kashmir,Poonch,Mendhar,Mankote,33.6233,74.0561,2,Daily Excelsior,Subnational,"On 13 March 2020, military forces of India and Pakistan exchanged fire across the LoC at Mankote sector area (Poonch district, J&K).",0,1584473891,IND
6995980,356,IND72973,72973,3/13/20,2020,1,Battles,Armed clash,Military Forces of Pakistan (2018-),,8,18,Southern Asia,India,Jammu and Kashmir,Poonch,Mendhar,Mankote,33.6233,74.0561,2,Daily Excelsior,Subnational,"On 13 March 2020, military forces of India and Pakistan exchanged fire across the LoC at Mankote sector area (Poonch district, J&K).",0,1584473891,IND
6995981,356,IND72975,72975,3/13/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India),6,60,Southern Asia,India,Jammu and Kashmir,Srinagar,Srinagar North,Srinagar,34.0857,74.8056,1,Daily Excelsior,Subnational,"On 13 March 2020, LIC employees staged a protest at Srinagar city (Srinagar, J&K) to demand early and satisfactory settlement of wage revision. [size=no report]",0,1584473891,IND
6999839,356,IND73087,73087,3/13/20,2020,1,Protests,Protest with intervention,Protesters (India),Labour Group (India),6,16,Southern Asia,India,Assam,Dhubri,Golakganj,Golakganj,26.1055,89.8299,1,Sentinel (India),Subnational,"On Mar 13 2020, members of Dhubri District Water Resources Contractors' Association (DDWRCA) staged a sit-in demonstration at Golokganj town (Dhubri district, Assam) against a fellow contractor who defied the resolution of the association. Police intervened and arrested the protesters before releasing them later in the day. [size=no report]",0,1585061301,IND
6999839,356,IND73087,73087,3/13/20,2020,1,Protests,Protest with intervention,Police Forces of India (2014-),,1,16,Southern Asia,India,Assam,Dhubri,Golakganj,Golakganj,26.1055,89.8299,1,Sentinel (India),Subnational,"On Mar 13 2020, members of Dhubri District Water Resources Contractors' Association (DDWRCA) staged a sit-in demonstration at Golokganj town (Dhubri district, Assam) against a fellow contractor who defied the resolution of the association. Police intervened and arrested the protesters before releasing them later in the day. [size=no report]",0,1585061301,IND
6996022,356,IND73029,73029,3/13/20,2020,1,Protests,Peaceful protest,Protesters (India),Labour Group (India); Teachers (India),6,60,Southern Asia,India,Telangana,Hyderabad,Hyderabad,Hyderabad,17.384,78.4563,1,Hans India,Subnational,"On 13 March 2020, state employees, teachers and pensioners took out a protest in Hyderabad city (Hyderabad, TS) against the CPS, urging the government to implement the minimum wage Act, amongst other demands. [size=no report]",0,1584473891,IND
6996029,356,IND72886,72886,3/13/20,2020,1,Protests,Protest with intervention,Protesters (India),Teachers (India),6,16,Southern Asia,India,Haryana,Panchkula,Panchkula,Panchkula,30.6946,76.8504,1,Hindustan Times,National,"On March 13 2020, All Haryana Extension Lecturer Association staged a protest in Panchkula (Haryana) and began marching towards Chandigarh, demanding regularisation, better wages and assured employment for the entire year. Police intervened in the protest and used water cannons and lathis on them. Few injured, many detained. [size=many]",0,1584473891,IND
